factQuestion	factAnswer	factValueQuestion	factValueAnswer	factTagQuestion	factTagAnswer
28460	28456	10000-kreekly/mp3/Justin/navy.mp3	морское ведомство	{1008=justin}	{1002=eng-rus}
28460	122615	10000-kreekly/mp3/Justin/navy.mp3	военно-морской флот	{1008=justin}	{1002=eng-rus}
28460	126080	10000-kreekly/mp3/Justin/navy.mp3	военный флот	{1008=justin}	{1002=eng-rus}
28461	28456	10000-kreekly/mp3/Joanna/navy.mp3	морское ведомство	{1008=joanna}	{1002=eng-rus}
28461	122615	10000-kreekly/mp3/Joanna/navy.mp3	военно-морской флот	{1008=joanna}	{1002=eng-rus}
28461	126080	10000-kreekly/mp3/Joanna/navy.mp3	военный флот	{1008=joanna}	{1002=eng-rus}
28462	28456	10000-kreekly/mp3/Salli/navy.mp3	морское ведомство	{1008=salli}	{1002=eng-rus}
28462	122615	10000-kreekly/mp3/Salli/navy.mp3	военно-морской флот	{1008=salli}	{1002=eng-rus}
28462	126080	10000-kreekly/mp3/Salli/navy.mp3	военный флот	{1008=salli}	{1002=eng-rus}
28463	28456	10000-kreekly/mp3/Matthew/navy.mp3	морское ведомство	{1008=matthew}	{1002=eng-rus}
28463	122615	10000-kreekly/mp3/Matthew/navy.mp3	военно-морской флот	{1008=matthew}	{1002=eng-rus}
28463	126080	10000-kreekly/mp3/Matthew/navy.mp3	военный флот	{1008=matthew}	{1002=eng-rus}
122616	28456	5000-studynow/mp3/navy.mp3	морское ведомство	{}	{1002=eng-rus}
122616	122615	5000-studynow/mp3/navy.mp3	военно-морской флот	{}	{1002=eng-rus}
122616	126080	5000-studynow/mp3/navy.mp3	военный флот	{}	{1002=eng-rus}
126081	28456	8000-wordsteps/mp3/navy.mp3	морское ведомство	{}	{1002=eng-rus}
126081	122615	8000-wordsteps/mp3/navy.mp3	военно-морской флот	{}	{1002=eng-rus}
126081	126080	8000-wordsteps/mp3/navy.mp3	военный флот	{}	{1002=eng-rus}
100911	2156	10000-kreekly/mp3/Joey/dull.mp3	тусклый	{1008=joey}	{1002=eng-rus}
100911	100910	10000-kreekly/mp3/Joey/dull.mp3	скучный	{1008=joey}	{1002=eng-rus}
100911	119961	10000-kreekly/mp3/Joey/dull.mp3	скучный, унылый	{1008=joey}	{1002=eng-rus}
100912	2156	10000-kreekly/mp3/Kendra/dull.mp3	тусклый	{1008=kendra}	{1002=eng-rus}
100912	100910	10000-kreekly/mp3/Kendra/dull.mp3	скучный	{1008=kendra}	{1002=eng-rus}
100912	119961	10000-kreekly/mp3/Kendra/dull.mp3	скучный, унылый	{1008=kendra}	{1002=eng-rus}
100913	2156	10000-kreekly/mp3/Kimberly/dull.mp3	тусклый	{1008=kimberly}	{1002=eng-rus}
100913	100910	10000-kreekly/mp3/Kimberly/dull.mp3	скучный	{1008=kimberly}	{1002=eng-rus}
100913	119961	10000-kreekly/mp3/Kimberly/dull.mp3	скучный, унылый	{1008=kimberly}	{1002=eng-rus}
100914	2156	10000-kreekly/mp3/Justin/dull.mp3	тусклый	{1008=justin}	{1002=eng-rus}
100914	100910	10000-kreekly/mp3/Justin/dull.mp3	скучный	{1008=justin}	{1002=eng-rus}
100914	119961	10000-kreekly/mp3/Justin/dull.mp3	скучный, унылый	{1008=justin}	{1002=eng-rus}
100915	2156	10000-kreekly/mp3/Joanna/dull.mp3	тусклый	{1008=joanna}	{1002=eng-rus}
100915	100910	10000-kreekly/mp3/Joanna/dull.mp3	скучный	{1008=joanna}	{1002=eng-rus}
100915	119961	10000-kreekly/mp3/Joanna/dull.mp3	скучный, унылый	{1008=joanna}	{1002=eng-rus}
100916	2156	10000-kreekly/mp3/Salli/dull.mp3	тусклый	{1008=salli}	{1002=eng-rus}
100916	100910	10000-kreekly/mp3/Salli/dull.mp3	скучный	{1008=salli}	{1002=eng-rus}
100916	119961	10000-kreekly/mp3/Salli/dull.mp3	скучный, унылый	{1008=salli}	{1002=eng-rus}
100917	2156	10000-kreekly/mp3/Matthew/dull.mp3	тусклый	{1008=matthew}	{1002=eng-rus}
100917	100910	10000-kreekly/mp3/Matthew/dull.mp3	скучный	{1008=matthew}	{1002=eng-rus}
100917	119961	10000-kreekly/mp3/Matthew/dull.mp3	скучный, унылый	{1008=matthew}	{1002=eng-rus}
119962	2156	5000-studynow/mp3/dull.mp3	тусклый	{}	{1002=eng-rus}
119962	100910	5000-studynow/mp3/dull.mp3	скучный	{}	{1002=eng-rus}
119962	119961	5000-studynow/mp3/dull.mp3	скучный, унылый	{}	{1002=eng-rus}
131567	2156	8000-wordsteps/mp3/dull.mp3	тусклый	{}	{1002=eng-rus}
131567	100910	8000-wordsteps/mp3/dull.mp3	скучный	{}	{1002=eng-rus}
131567	119961	8000-wordsteps/mp3/dull.mp3	скучный, унылый	{}	{1002=eng-rus}
103414	2160	10000-kreekly/mp3/Joey/violet.mp3	фиолетовый, темно-лиловый	{1008=joey}	{1002=eng-rus}
103414	21036	10000-kreekly/mp3/Joey/violet.mp3	фиолетовый	{1008=joey}	{1002=eng-rus}
103414	103413	10000-kreekly/mp3/Joey/violet.mp3	фиалка	{1008=joey}	{1002=eng-rus}
103415	2160	10000-kreekly/mp3/Kendra/violet.mp3	фиолетовый, темно-лиловый	{1008=kendra}	{1002=eng-rus}
103415	21036	10000-kreekly/mp3/Kendra/violet.mp3	фиолетовый	{1008=kendra}	{1002=eng-rus}
103415	103413	10000-kreekly/mp3/Kendra/violet.mp3	фиалка	{1008=kendra}	{1002=eng-rus}
103416	2160	10000-kreekly/mp3/Kimberly/violet.mp3	фиолетовый, темно-лиловый	{1008=kimberly}	{1002=eng-rus}
103416	21036	10000-kreekly/mp3/Kimberly/violet.mp3	фиолетовый	{1008=kimberly}	{1002=eng-rus}
103416	103413	10000-kreekly/mp3/Kimberly/violet.mp3	фиалка	{1008=kimberly}	{1002=eng-rus}
103417	2160	10000-kreekly/mp3/Justin/violet.mp3	фиолетовый, темно-лиловый	{1008=justin}	{1002=eng-rus}
103417	21036	10000-kreekly/mp3/Justin/violet.mp3	фиолетовый	{1008=justin}	{1002=eng-rus}
103417	103413	10000-kreekly/mp3/Justin/violet.mp3	фиалка	{1008=justin}	{1002=eng-rus}
103418	2160	10000-kreekly/mp3/Joanna/violet.mp3	фиолетовый, темно-лиловый	{1008=joanna}	{1002=eng-rus}
103418	21036	10000-kreekly/mp3/Joanna/violet.mp3	фиолетовый	{1008=joanna}	{1002=eng-rus}
103418	103413	10000-kreekly/mp3/Joanna/violet.mp3	фиалка	{1008=joanna}	{1002=eng-rus}
103419	2160	10000-kreekly/mp3/Salli/violet.mp3	фиолетовый, темно-лиловый	{1008=salli}	{1002=eng-rus}
103419	21036	10000-kreekly/mp3/Salli/violet.mp3	фиолетовый	{1008=salli}	{1002=eng-rus}
103419	103413	10000-kreekly/mp3/Salli/violet.mp3	фиалка	{1008=salli}	{1002=eng-rus}
103420	2160	10000-kreekly/mp3/Matthew/violet.mp3	фиолетовый, темно-лиловый	{1008=matthew}	{1002=eng-rus}
103420	21036	10000-kreekly/mp3/Matthew/violet.mp3	фиолетовый	{1008=matthew}	{1002=eng-rus}
103420	103413	10000-kreekly/mp3/Matthew/violet.mp3	фиалка	{1008=matthew}	{1002=eng-rus}
10356	2184	1000-puzzle-english/mp3/freedictionary_UK/black.mp3	черный	{1008=freedictionary_uk}	{1002=eng-rus}
10357	2184	1000-puzzle-english/mp3/collins_US/black.mp3	черный	{1008=collins_us}	{1002=eng-rus}
10358	2184	1000-puzzle-english/mp3/macmillan_UK/black.mp3	черный	{1008=macmillan_uk}	{1002=eng-rus}
10359	2184	1000-puzzle-english/mp3/freedictionary_US/black.mp3	черный	{1008=freedictionary_us}	{1002=eng-rus}
10360	2184	1000-puzzle-english/mp3/peterBaker_UK/black.mp3	черный	{1008=peterbaker_uk}	{1002=eng-rus}
10361	2184	1000-puzzle-english/mp3/howjsay_UK/black.mp3	черный	{1008=howjsay_uk}	{1002=eng-rus}
10362	2184	1000-puzzle-english/mp3/campbridge_US/black.mp3	черный	{1008=campbridge_us}	{1002=eng-rus}
10363	2184	1000-puzzle-english/mp3/vocalware_hugh_UK/black.mp3	черный	{1008=vocalware_hugh_uk}	{1002=eng-rus}
10364	2184	1000-puzzle-english/mp3/campbridge_UK/black.mp3	черный	{1008=campbridge_uk}	{1002=eng-rus}
10365	2184	1000-puzzle-english/mp3/collins_UK/black.mp3	черный	{1008=collins_uk}	{1002=eng-rus}
10366	2184	1000-puzzle-english/mp3/SteveElliott_UK/black.mp3	черный	{1008=steveelliott_uk}	{1002=eng-rus}
10367	2184	1000-puzzle-english/mp3/yandex_UK/black.mp3	черный	{1008=yandex_uk}	{1002=eng-rus}
89508	2184	10000-kreekly/mp3/Joey/black.mp3	черный	{1008=joey}	{1002=eng-rus}
89509	2184	10000-kreekly/mp3/Kendra/black.mp3	черный	{1008=kendra}	{1002=eng-rus}
89510	2184	10000-kreekly/mp3/Kimberly/black.mp3	черный	{1008=kimberly}	{1002=eng-rus}
89511	2184	10000-kreekly/mp3/Ivy/black.mp3	черный	{1008=ivy}	{1002=eng-rus}
89512	2184	10000-kreekly/mp3/Justin/black.mp3	черный	{1008=justin}	{1002=eng-rus}
89513	2184	10000-kreekly/mp3/Joanna/black.mp3	черный	{1008=joanna}	{1002=eng-rus}
89514	2184	10000-kreekly/mp3/Salli/black.mp3	черный	{1008=salli}	{1002=eng-rus}
89515	2184	10000-kreekly/mp3/Matthew/black.mp3	черный	{1008=matthew}	{1002=eng-rus}
125692	2184	8000-wordsteps/mp3/black.mp3	черный	{}	{1002=eng-rus}
94340	2187	10000-kreekly/mp3/Joey/amber.mp3	янтарный	{1008=joey}	{1002=eng-rus}
94340	94339	10000-kreekly/mp3/Joey/amber.mp3	янтарь	{1008=joey}	{1002=eng-rus}
94340	127951	10000-kreekly/mp3/Joey/amber.mp3	янтарь, янтарный	{1008=joey}	{1002=eng-rus}
94341	2187	10000-kreekly/mp3/Kendra/amber.mp3	янтарный	{1008=kendra}	{1002=eng-rus}
94341	94339	10000-kreekly/mp3/Kendra/amber.mp3	янтарь	{1008=kendra}	{1002=eng-rus}
94341	127951	10000-kreekly/mp3/Kendra/amber.mp3	янтарь, янтарный	{1008=kendra}	{1002=eng-rus}
94342	2187	10000-kreekly/mp3/Kimberly/amber.mp3	янтарный	{1008=kimberly}	{1002=eng-rus}
94342	94339	10000-kreekly/mp3/Kimberly/amber.mp3	янтарь	{1008=kimberly}	{1002=eng-rus}
94342	127951	10000-kreekly/mp3/Kimberly/amber.mp3	янтарь, янтарный	{1008=kimberly}	{1002=eng-rus}
94343	2187	10000-kreekly/mp3/Justin/amber.mp3	янтарный	{1008=justin}	{1002=eng-rus}
94343	94339	10000-kreekly/mp3/Justin/amber.mp3	янтарь	{1008=justin}	{1002=eng-rus}
94343	127951	10000-kreekly/mp3/Justin/amber.mp3	янтарь, янтарный	{1008=justin}	{1002=eng-rus}
94344	2187	10000-kreekly/mp3/Joanna/amber.mp3	янтарный	{1008=joanna}	{1002=eng-rus}
94344	94339	10000-kreekly/mp3/Joanna/amber.mp3	янтарь	{1008=joanna}	{1002=eng-rus}
94344	127951	10000-kreekly/mp3/Joanna/amber.mp3	янтарь, янтарный	{1008=joanna}	{1002=eng-rus}
94345	2187	10000-kreekly/mp3/Salli/amber.mp3	янтарный	{1008=salli}	{1002=eng-rus}
94345	94339	10000-kreekly/mp3/Salli/amber.mp3	янтарь	{1008=salli}	{1002=eng-rus}
94345	127951	10000-kreekly/mp3/Salli/amber.mp3	янтарь, янтарный	{1008=salli}	{1002=eng-rus}
94346	2187	10000-kreekly/mp3/Matthew/amber.mp3	янтарный	{1008=matthew}	{1002=eng-rus}
94346	94339	10000-kreekly/mp3/Matthew/amber.mp3	янтарь	{1008=matthew}	{1002=eng-rus}
94346	127951	10000-kreekly/mp3/Matthew/amber.mp3	янтарь, янтарный	{1008=matthew}	{1002=eng-rus}
117665	2187	5000-studynow/mp3/amber.mp3	янтарный	{}	{1002=eng-rus}
117665	94339	5000-studynow/mp3/amber.mp3	янтарь	{}	{1002=eng-rus}
117665	127951	5000-studynow/mp3/amber.mp3	янтарь, янтарный	{}	{1002=eng-rus}
127952	2187	8000-wordsteps/mp3/amber.mp3	янтарный	{}	{1002=eng-rus}
127952	94339	8000-wordsteps/mp3/amber.mp3	янтарь	{}	{1002=eng-rus}
127952	127951	8000-wordsteps/mp3/amber.mp3	янтарь, янтарный	{}	{1002=eng-rus}
